"rowid","Species","Confidence","True.Positive","Voc.ID","ARU.Name","Date","Hour","Minute","Second","File"
1722,"Wood Thrush",0.98,NA,22,"UF3-9",20240601,6,3,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240601_060300.wav"
1723,"Wood Thrush",0.41,NA,23,"UF3-7",20240511,6,1,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240511_060100.wav"
1724,"Wood Thrush",0.32,NA,24,"UF3-2",20240606,7,0,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240606_070000.wav"
1725,"Wood Thrush",0.52,NA,25,"UF3-1",20240605,7,2,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070200.wav"
1726,"Wood Thrush",0.55,NA,26,"UF3-1",20240601,6,0,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240601_060000.wav"
1727,"Wood Thrush",0.85,NA,27,"UF3-1",20240605,7,1,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070100.wav"
1728,"Wood Thrush",0.75,NA,28,"UF3-1",20240605,7,1,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070100.wav"
1729,"Wood Thrush",0.41,NA,29,"UF3-7",20240511,6,2,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240511_060200.wav"
1730,"Wood Thrush",0.34,NA,30,"UF3-1",20240601,6,0,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240601_060000.wav"
1731,"Wood Thrush",0.59,NA,31,"UF3-1",20240605,7,3,48,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070300.wav"
1732,"Wood Thrush",0.82,NA,32,"UF2-1",20240610,7,3,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240610_070300.wav"
1733,"Wood Thrush",0.68,NA,33,"UF3-1",20240601,6,0,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240601_060000.wav"
1734,"Wood Thrush",0.82,NA,34,"UF2-4",20240522,7,2,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240522_070200.wav"
1735,"Wood Thrush",0.62,NA,35,"UF2-4",20240602,8,0,21,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240602_080000.wav"
1736,"Wood Thrush",1,NA,36,"UF3-9",20240601,6,3,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240601_060300.wav"
1737,"Wood Thrush",0.67,NA,37,"UF3-1",20240605,7,0,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070000.wav"
1738,"Wood Thrush",0.58,NA,38,"UF2-12",20240604,8,2,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240604_080200.wav"
1739,"Wood Thrush",0.92,NA,39,"UF2-4",20240523,6,2,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240523_060200.wav"
1740,"Wood Thrush",0.93,NA,40,"UF2-4",20240602,8,0,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240602_080000.wav"
1741,"Wood Thrush",0.44,NA,41,"UF3-2",20240613,8,0,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240613_080000.wav"
1742,"Wood Thrush",0.35,NA,42,"UF2-1",20240610,7,2,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240610_070200.wav"
1743,"Wood Thrush",0.9,NA,43,"UF3-1",20240605,7,0,57,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070000.wav"
1744,"Wood Thrush",0.41,NA,44,"UF2-4",20240602,8,4,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240602_080400.wav"
1745,"Wood Thrush",0.78,NA,45,"UF2-4",20240602,8,0,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240602_080000.wav"
1746,"Wood Thrush",0.44,NA,46,"UF2-12",20240604,8,2,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240604_080200.wav"
1747,"Wood Thrush",0.9,NA,47,"UF2-4",20240523,6,3,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240523_060300.wav"
1748,"Wood Thrush",0.52,NA,48,"UF2-4",20240520,6,2,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240520_060200.wav"
1749,"Wood Thrush",0.77,NA,49,"UF3-1",20240605,7,0,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070000.wav"
1750,"Wood Thrush",0.75,NA,50,"UF3-1",20240605,7,1,33,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070100.wav"
1751,"Wood Thrush",0.82,NA,51,"UF3-1",20240605,7,0,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070000.wav"
1752,"Wood Thrush",0.7,NA,52,"UF2-4",20240523,6,3,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240523_060300.wav"
1753,"Wood Thrush",0.41,NA,53,"UF3-9",20240525,6,0,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240525_060000.wav"
1754,"Wood Thrush",0.68,NA,54,"UF3-9",20240528,6,4,57,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240528_060400.wav"
1755,"Wood Thrush",0.73,NA,55,"UF3-1",20240608,8,0,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240608_080000.wav"
1756,"Wood Thrush",0.89,NA,56,"UF2-4",20240523,6,3,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240523_060300.wav"
1757,"Wood Thrush",0.33,NA,57,"UF3-1",20240612,6,1,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240612_060100.wav"
1758,"Wood Thrush",0.34,NA,58,"UF3-2",20240606,7,0,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240606_070000.wav"
1759,"Wood Thrush",0.61,NA,59,"UF3-7",20240511,6,2,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240511_060200.wav"
1760,"Wood Thrush",0.63,NA,60,"UF2-4",20240602,8,2,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240602_080200.wav"
1761,"Wood Thrush",0.96,NA,61,"UF2-1",20240610,7,4,51,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240610_070400.wav"
1762,"Wood Thrush",0.6,NA,62,"UF3-1",20240608,8,0,51,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240608_080000.wav"
1763,"Wood Thrush",0.56,NA,63,"UF2-4",20240524,6,3,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240524_060300.wav"
1764,"Wood Thrush",0.48,NA,64,"UF3-1",20240604,8,0,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240604_080000.wav"
1765,"Wood Thrush",0.78,NA,65,"UF2-12",20240604,8,3,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240604_080300.wav"
1766,"Wood Thrush",0.68,NA,66,"UF3-1",20240605,7,4,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070400.wav"
1767,"Wood Thrush",0.7,NA,67,"UF3-1",20240605,7,1,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070100.wav"
1768,"Wood Thrush",0.57,NA,68,"UF2-1",20240610,7,4,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240610_070400.wav"
1769,"Wood Thrush",0.49,NA,69,"UF2-4",20240524,8,3,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240524_080300.wav"
1770,"Wood Thrush",0.59,NA,70,"UF2-6",20240602,6,0,57,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240602_060000.wav"
1771,"Wood Thrush",0.58,NA,71,"UF2-4",20240522,7,2,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240522_070200.wav"
1772,"Wood Thrush",0.58,NA,72,"UF3-1",20240605,7,2,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070200.wav"
1773,"Wood Thrush",0.61,NA,73,"UF2-4",20240523,6,2,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240523_060200.wav"
1774,"Wood Thrush",0.66,NA,74,"UF2-1",20240610,7,4,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240610_070400.wav"
1775,"Wood Thrush",0.65,NA,75,"UF3-1",20240605,7,4,33,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070400.wav"
1776,"Wood Thrush",0.71,NA,76,"UF3-1",20240605,7,1,9,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070100.wav"
1777,"Wood Thrush",0.9,NA,77,"UF3-1",20240605,7,3,12,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070300.wav"
1778,"Wood Thrush",0.83,NA,78,"UF3-1",20240605,7,3,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070300.wav"
1779,"Wood Thrush",0.33,NA,79,"UF3-2",20240603,6,0,21,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240603_060000.wav"
1780,"Wood Thrush",0.54,NA,80,"UF3-9",20240601,6,2,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240601_060200.wav"
1781,"Wood Thrush",0.86,NA,81,"UF2-4",20240523,6,3,21,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240523_060300.wav"
1782,"Wood Thrush",0.34,NA,82,"UF3-9",20240601,6,3,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240601_060300.wav"
1783,"Wood Thrush",0.91,NA,83,"UF3-1",20240608,8,0,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240608_080000.wav"
1784,"Wood Thrush",0.66,NA,84,"UF3-1",20240605,7,4,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070400.wav"
1785,"Wood Thrush",0.65,NA,85,"UF2-4",20240523,6,3,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240523_060300.wav"
1786,"Wood Thrush",0.8,NA,86,"UF3-1",20240605,7,0,9,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070000.wav"
1787,"Wood Thrush",0.76,NA,87,"UF2-4",20240523,6,4,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240523_060400.wav"
1788,"Wood Thrush",0.52,NA,88,"UF2-1",20240610,7,4,48,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240610_070400.wav"
1789,"Wood Thrush",0.79,NA,89,"UF3-1",20240605,7,0,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070000.wav"
1790,"Wood Thrush",0.8,NA,90,"UF2-4",20240523,6,4,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240523_060400.wav"
1791,"Wood Thrush",0.5,NA,91,"UF3-1",20240608,8,1,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240608_080100.wav"
1792,"Wood Thrush",0.86,NA,92,"UF3-1",20240608,8,0,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240608_080000.wav"
1793,"Wood Thrush",0.68,NA,93,"UF3-1",20240608,8,3,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240608_080300.wav"
1794,"Wood Thrush",0.7,NA,94,"UF3-1",20240605,7,1,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070100.wav"
1795,"Wood Thrush",0.38,NA,95,"UF2-4",20240602,8,2,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240602_080200.wav"
1796,"Wood Thrush",0.56,NA,96,"UF3-1",20240601,6,0,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240601_060000.wav"
1797,"Wood Thrush",0.52,NA,97,"UF3-1",20240605,7,4,57,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240605_070400.wav"
1798,"Wood Thrush",0.71,NA,98,"UF2-4",20240602,8,2,9,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240602_080200.wav"
1799,"Wood Thrush",0.51,NA,99,"UF2-1",20240610,7,4,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240610_070400.wav"
1800,"Wood Thrush",0.85,NA,100,"UF2-4",20240524,6,3,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Wood_Thrush\20240524_060300.wav"
1801,"Worm-eating Warbler",0.53,0,1,"UF2-9",20240521,8,3,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240521_080300.wav"
1802,"Worm-eating Warbler",0.39,0,2,"UF3-2",20240601,7,0,51,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240601_070000.wav"
1803,"Worm-eating Warbler",0.54,0,3,"UF2-9",20240613,8,1,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240613_080100.wav"
1804,"Worm-eating Warbler",0.36,0,4,"UF3-9",20240520,7,4,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240520_070400.wav"
1805,"Worm-eating Warbler",0.52,NA,5,"UF2-1",20240602,7,0,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240602_070000.wav"
1806,"Worm-eating Warbler",0.54,NA,6,"UF3-9",20240522,7,2,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240522_070200.wav"
1807,"Worm-eating Warbler",0.5,NA,7,"UF2-1",20240529,6,1,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240529_060100.wav"
1808,"Worm-eating Warbler",0.53,NA,8,"UF3-4",20240522,8,0,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240522_080000.wav"
1809,"Worm-eating Warbler",0.32,NA,9,"UF2-12",20240521,7,2,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240521_070200.wav"
1810,"Worm-eating Warbler",0.36,NA,10,"UF2-4",20240608,6,1,57,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240608_060100.wav"
1811,"Worm-eating Warbler",0.55,NA,11,"UF2-9",20240607,7,4,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240607_070400.wav"
1812,"Worm-eating Warbler",0.54,NA,12,"UF3-9",20240519,8,2,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240519_080200.wav"
1813,"Worm-eating Warbler",0.36,NA,13,"UF3-7",20240624,8,1,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240624_080100.wav"
1814,"Worm-eating Warbler",0.9,NA,14,"UF2-9",20240609,8,2,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240609_080200.wav"
1815,"Worm-eating Warbler",0.31,NA,15,"UF3-4",20240519,6,1,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240519_060100.wav"
1816,"Worm-eating Warbler",0.39,NA,16,"UF3-9",20240522,7,1,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240522_070100.wav"
1817,"Worm-eating Warbler",0.33,NA,17,"UF3-9",20240603,7,3,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240603_070300.wav"
1818,"Worm-eating Warbler",0.56,NA,18,"UF2-9",20240520,7,0,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240520_070000.wav"
1819,"Worm-eating Warbler",0.66,NA,19,"UF2-1",20240527,7,4,9,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240527_070400.wav"
1820,"Worm-eating Warbler",0.53,NA,20,"UF3-2",20240519,7,0,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240519_070000.wav"
1821,"Worm-eating Warbler",0.7,NA,21,"UF2-9",20240610,7,4,51,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240610_070400.wav"
1822,"Worm-eating Warbler",0.75,NA,22,"UF3-1",20240519,8,1,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240519_080100.wav"
1823,"Worm-eating Warbler",0.31,NA,23,"UF2-9",20240525,8,2,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240525_080200.wav"
1824,"Worm-eating Warbler",0.52,NA,24,"UF2-6",20240520,7,0,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240520_070000.wav"
1825,"Worm-eating Warbler",0.58,NA,25,"UF2-1",20240523,8,1,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240523_080100.wav"
1826,"Worm-eating Warbler",0.87,NA,26,"UF3-4",20240522,7,2,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240522_070200.wav"
1827,"Worm-eating Warbler",0.39,NA,27,"UF2-1",20240527,6,0,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240527_060000.wav"
1828,"Worm-eating Warbler",0.53,NA,28,"UF2-9",20240520,7,2,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240520_070200.wav"
1829,"Worm-eating Warbler",0.57,NA,29,"UF2-9",20240521,8,3,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240521_080300.wav"
1830,"Worm-eating Warbler",0.31,NA,30,"UF2-4",20240601,7,2,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240601_070200.wav"
1831,"Worm-eating Warbler",0.41,NA,31,"UF2-6",20240525,6,4,51,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240525_060400.wav"
1832,"Worm-eating Warbler",0.4,NA,32,"UF3-4",20240519,8,1,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240519_080100.wav"
1833,"Worm-eating Warbler",0.35,NA,33,"UF3-7",20240626,6,1,21,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240626_060100.wav"
1834,"Worm-eating Warbler",0.77,NA,34,"UF3-1",20240520,7,1,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240520_070100.wav"
1835,"Worm-eating Warbler",0.7,NA,35,"UF2-9",20240520,8,1,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240520_080100.wav"
1836,"Worm-eating Warbler",0.9,NA,36,"UF2-9",20240609,8,2,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240609_080200.wav"
1837,"Worm-eating Warbler",0.41,NA,37,"UF2-4",20240611,8,3,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240611_080300.wav"
1838,"Worm-eating Warbler",0.33,NA,38,"UF3-7",20240617,7,3,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240617_070300.wav"
1839,"Worm-eating Warbler",0.58,NA,39,"UF3-1",20240523,8,4,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240523_080400.wav"
1840,"Worm-eating Warbler",0.31,NA,40,"UF3-2",20240522,6,0,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240522_060000.wav"
1841,"Worm-eating Warbler",0.3,NA,41,"UF3-9",20240521,7,3,48,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240521_070300.wav"
1842,"Worm-eating Warbler",0.62,NA,42,"UF2-6",20240519,6,4,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240519_060400.wav"
1843,"Worm-eating Warbler",0.5,NA,43,"UF2-4",20240531,8,3,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240531_080300.wav"
1844,"Worm-eating Warbler",0.57,NA,44,"UF2-4",20240612,8,4,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240612_080400.wav"
1845,"Worm-eating Warbler",0.38,NA,45,"UF2-6",20240522,6,0,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240522_060000.wav"
1846,"Worm-eating Warbler",0.3,NA,46,"UF3-7",20240623,8,1,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240623_080100.wav"
1847,"Worm-eating Warbler",0.46,NA,47,"UF3-1",20240522,8,1,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240522_080100.wav"
1848,"Worm-eating Warbler",0.35,NA,48,"UF3-1",20240521,8,0,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240521_080000.wav"
1849,"Worm-eating Warbler",0.65,NA,49,"UF3-9",20240523,7,2,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240523_070200.wav"
1850,"Worm-eating Warbler",0.69,NA,50,"UF2-1",20240526,6,2,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240526_060200.wav"
1851,"Worm-eating Warbler",0.54,NA,51,"UF3-9",20240522,8,1,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240522_080100.wav"
1852,"Worm-eating Warbler",0.65,NA,52,"UF2-1",20240604,6,2,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240604_060200.wav"
1853,"Worm-eating Warbler",0.44,NA,53,"UF3-7",20240623,6,2,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240623_060200.wav"
1854,"Worm-eating Warbler",0.35,NA,54,"UF3-7",20240614,6,1,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240614_060100.wav"
1855,"Worm-eating Warbler",0.33,NA,55,"UF3-7",20240624,8,2,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240624_080200.wav"
1856,"Worm-eating Warbler",0.59,NA,56,"UF2-1",20240528,6,2,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240528_060200.wav"
1857,"Worm-eating Warbler",0.88,NA,57,"UF3-4",20240523,7,4,48,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240523_070400.wav"
1858,"Worm-eating Warbler",0.38,NA,58,"UF2-9",20240610,7,0,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240610_070000.wav"
1859,"Worm-eating Warbler",0.48,NA,59,"UF2-9",20240612,7,1,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240612_070100.wav"
1860,"Worm-eating Warbler",0.84,NA,60,"UF2-1",20240524,6,3,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240524_060300.wav"
1861,"Worm-eating Warbler",0.74,NA,61,"UF2-1",20240528,8,2,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240528_080200.wav"
1862,"Worm-eating Warbler",0.49,NA,62,"UF2-1",20240602,7,1,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240602_070100.wav"
1863,"Worm-eating Warbler",0.85,NA,63,"UF2-1",20240524,6,3,9,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240524_060300.wav"
1864,"Worm-eating Warbler",0.53,NA,64,"UF2-6",20240526,7,4,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240526_070400.wav"
1865,"Worm-eating Warbler",0.75,NA,65,"UF2-4",20240613,8,0,48,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Worm_eating_Warbler\20240613_080000.wav"
